,Recording timestamp,Gaze point X,Gaze point Y
7580,75864,770,608
7581,75874,769,608
7582,75884,769,609
7583,75894,769,610
7584,75904,768,608
7585,75914,767,608
7586,75924,768,609
7587,75934,769,609
7588,75944,769,607
7589,75954,767,606
7590,75964,766,607
7591,75974,767,607
7592,75984,768,606
7593,75994,767,603
7594,76004,767,603
7595,76014,767,603
7596,76024,766,602
7597,76034,766,602
7598,76044,767,603
7599,76054,768,603
7600,76064,769,602
7601,76074,768,602
7602,76084,768,603
7603,76094,768,605
7606,76124,768,605
7607,76134,768,607
7608,76144,768,608
7609,76154,767,610
7610,76164,766,610
7611,76174,767,610
7612,76184,767,610
7615,76214,769,609
7616,76224,769,609
7617,76234,770,609
7618,76244,772,608
7619,76254,773,607
7620,76264,775,606
7621,76274,778,605
7622,76284,781,605
7623,76294,784,606
7624,76304,785,605
7625,76314,787,603
7626,76324,790,604
7627,76334,792,605
7628,76344,794,605
7631,76374,795,605
7632,76384,797,606
7633,76394,798,607
7634,76404,797,607
7635,76414,795,603
7636,76424,796,603
7637,76434,797,605
7638,76444,797,605
7639,76454,798,605
7640,76464,798,605
7641,76474,798,606
7642,76484,798,605
7643,76494,798,605
7644,76504,798,605
7645,76514,796,606
7646,76524,794,604
7647,76534,792,604
7648,76544,792,604
7649,76554,791,605
7650,76564,791,605
7651,76574,791,603
7652,76584,791,603
7653,76594,790,604
7654,76604,789,602
7655,76614,790,601
7656,76624,791,602
7657,76634,790,602
7658,76644,788,602
7659,76654,787,601
7660,76664,786,601
7661,76674,785,602
7662,76684,784,602
7663,76694,783,601
7664,76704,782,601
7665,76714,780,603
7666,76724,776,600
7667,76734,774,599
7668,76744,773,599
7669,76754,771,598
7670,76764,769,597
7671,76774,769,595
7672,76784,769,595
7673,76794,770,597
7674,76804,770,596
7675,76814,770,596
7676,76824,771,597
7677,76834,772,598
7678,76844,773,599
7679,76854,775,603
7680,76864,777,606
7681,76874,777,610
7682,76884,776,610
7683,76894,774,608
7684,76904,773,609
7685,76914,773,612
7686,76924,772,612
7687,76934,771,612
7688,76944,771,611
7689,76954,770,610
7690,76964,769,609
7691,76974,768,607
7692,76984,768,605
7693,76994,767,605
7694,77004,765,603
7695,77014,763,601
7696,77024,762,601
7697,77034,762,603
7698,77044,762,602
7699,77054,761,602
7700,77064,761,602
7701,77074,761,602
7702,77084,761,602
7703,77094,761,603
7704,77104,762,604
7705,77114,763,604
7706,77124,764,604
7707,77134,764,603
7708,77144,765,603
7709,77154,766,603
7710,77164,766,603
7711,77174,767,602
7712,77184,769,603
7713,77194,770,603
7714,77204,770,601
7715,77214,770,600
7716,77224,771,599
7717,77234,772,598
7718,77244,772,598
7719,77254,772,597
7720,77264,774,597
7721,77274,774,597
7722,77284,774,596
7723,77294,773,596
7724,77304,773,596
7725,77314,774,597
7726,77324,774,598
7727,77334,774,598
7728,77344,775,599
7729,77354,776,600
7730,77364,776,601
7731,77374,777,602
7732,77384,779,603
7733,77394,780,604
7734,77404,781,604
7735,77414,783,602
7736,77424,785,601
7737,77434,786,601
7738,77444,787,601
7739,77454,787,600
7740,77463,787,599
7741,77473,788,596
7742,77483,789,595
7743,77493,790,594
7744,77503,790,594
7745,77513,790,594
7746,77523,790,593
7747,77533,789,591
7748,77543,790,589
7749,77553,790,587
7750,77563,790,587
7751,77573,790,587
7752,77583,790,587
7755,77613,794,582
7758,77643,793,584
7759,77653,795,581
7760,77663,795,581
7761,77673,795,580
7762,77683,796,581
7763,77693,797,582
7764,77703,798,582
7765,77713,797,580
7766,77723,797,580
7767,77733,797,580
7768,77743,797,580
7769,77753,796,580
7770,77763,796,580
7771,77773,796,581
7772,77783,796,580
7773,77793,795,579
7774,77803,795,580
7775,77813,795,580
7776,77823,795,579
7777,77833,794,581
7778,77843,792,584
7779,77853,792,584
7780,77863,791,585
7781,77873,791,588
7782,77883,789,589
7783,77893,787,589
7784,77903,786,592
7785,77913,785,594
7786,77923,784,595
7787,77933,784,596
7788,77943,783,597
7789,77953,782,600
7790,77963,781,600
7791,77973,779,599
7792,77983,779,600
7793,77993,779,602
7794,78003,778,602
7795,78013,777,603
7796,78023,777,604
7797,78033,776,603
7798,78043,776,602
7799,78053,775,600
7800,78063,776,600
7801,78073,778,601
7802,78083,778,600
7803,78093,779,598
7804,78103,781,597
7805,78113,782,596
7806,78123,783,596
7807,78133,783,595
7808,78143,784,593
7809,78153,785,593
7810,78163,786,593
7811,78173,785,589
7812,78183,784,586
7813,78193,785,586
7814,78203,785,585
7815,78213,784,583
7816,78223,784,582
7817,78233,783,582
7818,78243,782,583
7821,78273,782,580
7822,78283,781,581
7823,78293,780,583
7824,78303,779,585
7825,78313,778,585
7826,78323,778,585
7827,78333,777,587
7828,78343,775,587
7829,78353,775,587
7830,78363,775,589
7831,78373,775,591
7832,78383,774,591
7833,78393,774,591
7834,78403,775,590
7835,78413,775,593
7836,78423,775,593
7837,78433,775,593
7838,78443,776,594
7839,78453,776,596
7840,78463,775,596
7841,78473,775,596
7842,78483,776,598
7843,78493,776,599
7844,78503,776,600
7845,78513,776,600
7846,78523,776,603
7847,78533,777,605
7848,78543,776,605
7849,78553,776,605
7850,78563,778,609
7851,78573,778,610
7852,78583,777,610
7853,78593,777,610
7854,78603,777,613
7855,78613,777,613
7856,78623,777,611
7857,78633,776,609
7858,78643,776,608
7859,78653,776,607
7860,78663,775,604
7861,78673,774,604
7862,78683,774,604
7863,78693,775,603
7864,78703,775,600
7865,78713,776,599
7866,78723,778,599
7867,78733,780,599
7868,78743,781,599
7869,78753,783,598
7870,78763,785,598
7871,78773,788,597
7872,78783,790,596
7873,78793,791,595
7874,78803,793,594
7875,78813,794,594
7876,78823,795,594
7877,78833,796,593
7878,78843,796,593
7879,78853,797,594
7880,78863,797,594
7881,78873,797,595
7882,78883,797,597
7883,78893,796,599
7884,78903,796,600
7885,78913,795,600
7886,78923,794,601
7887,78933,792,603
7888,78943,789,603
7889,78953,787,604
7890,78963,784,603
7893,78993,783,606
7894,79003,779,605
7895,79013,777,605
7896,79023,774,607
7897,79033,772,608
7898,79043,769,609
7899,79053,767,609
7900,79063,766,608
7901,79073,764,608
7902,79083,763,607
7903,79093,760,606
7904,79102,760,607
7905,79112,762,608
7906,79122,761,606
7907,79132,759,601
7908,79142,759,600
7909,79152,760,600
7910,79162,760,599
7911,79172,758,597
7912,79182,759,597
7913,79192,760,598
7914,79202,761,598
7915,79212,760,596
7916,79222,759,597
7917,79232,759,598
7920,79262,757,602
7921,79272,756,603
7922,79282,755,604
7923,79292,751,604
7924,79302,749,605
7925,79312,747,604
7926,79322,747,605
7927,79332,747,607
7928,79342,746,607
7929,79352,746,605
7930,79362,746,604
7931,79372,748,604
7932,79382,749,604
7933,79392,750,602
7934,79402,753,602
7935,79412,755,603
7936,79422,758,603
7937,79432,762,605
7938,79442,765,605
7939,79452,767,605
7940,79462,769,602
7941,79472,770,598
7942,79482,772,596
7943,79492,774,596
7944,79502,776,594
7945,79512,777,592
7948,79542,777,591
7949,79552,777,590
7950,79562,777,589
7951,79572,777,588
7952,79582,777,589
7953,79592,775,591
7954,79602,773,590
7955,79612,770,589
7956,79622,768,589
7957,79632,767,590
7958,79642,766,591
7959,79652,764,590
7960,79662,763,590
7961,79672,761,590
7962,79682,758,591
7963,79692,757,592
7964,79702,755,593
7965,79712,754,595
7966,79722,753,596
7967,79732,751,596
7968,79742,750,597
7969,79752,748,598
7970,79762,747,598
7971,79772,747,598
7972,79782,748,599
7973,79792,749,599
7974,79802,750,599
7975,79812,751,598
7976,79822,753,597
7977,79832,755,596
7978,79842,757,596
7979,79852,759,595
7980,79862,761,595
7981,79872,763,595
7982,79882,764,593
7983,79892,764,591
7984,79902,765,590
7985,79912,766,590
7986,79922,767,591
7987,79932,766,591
7988,79942,766,591
7989,79952,766,591
7990,79962,765,592
7991,79972,763,592
7992,79982,762,593
7993,79992,760,593
7994,80002,757,593
7995,80012,754,590
7996,80022,752,588
7997,80032,750,588
7998,80042,748,588
7999,80052,746,587
8000,80062,745,586
8001,80072,744,585
8002,80082,743,584
8003,80092,744,583
8004,80102,744,584
8005,80112,745,585
8008,80142,745,588
8009,80152,746,588
8010,80162,747,589
8011,80172,746,590
8012,80182,745,591
8013,80192,745,590
8014,80202,745,591
8015,80212,743,593
8016,80222,741,594
8017,80232,740,593
8018,80242,740,592
8019,80252,738,592
8020,80262,736,592
8021,80272,736,592
8022,80282,737,593
8023,80292,736,595
8024,80302,736,595
8025,80312,738,594
8026,80322,739,594
8027,80332,738,595
8028,80342,737,596
8029,80352,738,596
8030,80362,740,597
8031,80372,739,598
8032,80382,739,598
8033,80392,740,598
8034,80402,741,599
8035,80412,741,600
8036,80422,740,600
8037,80432,742,599
8038,80442,743,599
8039,80452,744,600
8040,80462,744,599
8041,80472,746,598
8042,80482,748,598
8043,80492,748,597
8044,80502,748,596
8045,80512,749,595
8046,80522,749,595
8047,80532,748,594
8048,80542,747,593
8049,80552,747,593
8050,80562,746,593
8051,80572,745,593
8052,80582,744,593
8053,80592,743,593
8054,80602,743,594
8055,80612,742,594
8056,80622,743,594
8057,80632,743,594
8060,80662,745,596
8061,80672,745,596
8062,80682,745,596
8063,80692,746,596
8064,80702,747,596
8065,80712,750,596
8066,80722,750,596
8067,80732,751,596
8068,80742,751,596
8069,80752,752,596
8070,80762,751,594
8071,80771,751,594
8072,80781,752,594
8075,80811,752,594
8076,80821,751,594
8077,80831,750,594
8078,80841,750,593
8079,80851,750,593
8080,80861,750,592
8081,80871,750,591
8082,80881,751,592
8083,80891,752,592
8084,80901,752,592
8085,80911,751,592
8089,80941,752,592
8090,80951,752,592
8091,80961,752,592
8092,80971,752,592
8093,80981,752,593
8094,80991,752,594
8095,81001,751,594
8096,81011,750,594
8097,81021,749,594
8098,81031,749,594
8099,81041,748,592
8100,81051,747,592
8101,81061,747,592
8102,81071,746,593
8103,81081,746,593
8104,81091,746,592
8105,81101,747,591
8106,81111,749,594
8107,81121,750,594
8108,81131,750,594
8109,81141,751,595
8110,81151,754,597
8111,81161,755,596
8112,81171,756,594
8113,81181,757,594
8114,81191,759,597
8115,81201,758,597
8116,81211,757,595
8117,81221,757,595
8118,81231,756,596
8119,81241,755,595
8120,81251,754,594
8121,81261,753,595
8122,81271,751,597
8123,81281,749,597
8124,81291,748,598
8125,81301,747,599
8126,81311,747,600
8127,81321,746,599
8128,81331,746,599
8129,81341,746,601
8130,81351,745,602
8131,81361,744,603
8132,81371,743,603
8133,81381,743,602
8134,81391,742,600
8135,81401,741,598
8136,81411,741,594
8137,81421,740,593
8138,81431,740,591
8139,81441,738,590
8140,81451,738,589
8141,81461,739,587
8142,81471,738,586
8143,81481,737,587
8144,81491,737,587
8145,81501,738,588
8146,81511,737,591
8147,81521,736,591
8148,81531,735,591
8149,81541,735,591
8150,81551,736,591
8151,81561,736,592
8152,81571,736,592
8153,81581,737,591
8154,81591,738,591
8155,81601,740,592
8156,81611,745,596
8157,81621,750,600
8158,81631,754,604
8159,81641,756,606
8160,81651,759,608
8161,81661,762,611
8162,81671,763,612
8163,81681,765,614
8164,81691,766,615
8165,81701,763,613
8166,81711,752,609
8167,81721,749,608
8168,81731,749,607
8169,81741,748,605
8170,81751,746,605
8171,81761,744,604
8172,81771,743,602
8173,81781,742,601
8174,81791,742,602
8175,81801,741,602
8176,81811,742,602
8177,81821,742,601
8178,81831,740,602
8179,81841,739,601
8180,81851,740,599
8181,81861,740,599
8182,81871,740,600
8183,81881,740,600
8184,81891,740,600
8185,81901,740,600
8186,81911,741,601
8187,81921,742,601
8188,81931,743,600
8190,81941,745,602
8191,81951,745,604
8192,81961,745,604
8193,81971,746,603
8194,81981,748,604
8195,81991,749,605
8196,82001,749,606
8197,82011,749,606
8198,82021,751,607
8199,82031,751,610
8200,82041,751,610
8201,82051,753,611
8202,82061,755,613
8203,82071,756,615
8204,82081,757,616
8209,82131,758,612
8210,82141,761,616
8211,82151,763,617
8214,82181,765,615
8215,82191,766,615
8216,82201,768,614
8217,82211,769,614
8218,82221,769,614
8219,82231,769,611
8220,82241,769,611
8221,82251,769,612
8222,82261,767,610
8223,82271,765,608
8224,82281,764,608
8225,82291,763,608
8226,82301,761,607
8227,82311,759,604
8228,82321,758,604
8229,82331,757,604
8230,82341,754,603
8231,82351,753,603
8232,82361,752,603
8233,82371,753,602
8234,82381,752,601
8235,82391,751,601
8236,82401,752,603
8237,82411,751,604
8238,82421,751,602
8239,82431,751,601
8240,82440,750,601
8241,82450,750,601
8242,82460,749,600
8243,82470,748,600
8244,82480,747,599
8245,82490,745,598
8246,82500,743,597
8247,82510,742,597
8248,82520,742,598
8249,82530,742,599
8250,82540,742,599
8251,82550,742,600
8252,82560,743,601
8253,82570,744,602
8254,82580,746,602
8255,82590,748,601
8256,82600,751,601
8257,82610,752,601
8258,82620,753,601
8259,82630,754,601
8260,82640,755,602
8261,82650,756,603
8262,82660,756,602
8263,82670,755,600
8264,82680,756,602
8265,82690,757,604
8266,82700,756,604
8267,82710,756,604
8268,82720,756,606
8269,82730,757,606
8270,82740,757,606
8271,82750,756,605
8272,82760,756,605
8273,82770,756,606
8274,82780,755,606
8275,82790,755,606
8276,82800,755,609
8277,82810,754,609
8278,82820,753,608
8279,82830,752,607
8282,82860,753,611
8283,82870,752,610
8284,82880,752,610
8285,82890,752,611
8286,82900,752,612
8287,82910,752,613
8288,82920,752,613
8289,82930,753,613
8290,82940,754,615
8291,82950,754,615
8292,82960,755,614
8293,82970,756,614
8294,82980,757,616
8295,82990,757,615
8296,83000,757,615
8297,83010,756,613
8298,83020,756,613
8299,83030,756,613
8300,83040,757,611
8301,83050,755,608
8302,83060,753,606
8303,83070,753,605
8304,83080,753,604
8305,83090,753,602
8306,83100,753,602
8307,83110,754,601
8308,83120,753,600
8309,83130,753,599
8310,83140,753,599
8311,83150,751,599
8312,83160,750,599
8313,83170,749,599
8314,83180,748,599
8315,83190,747,599
8316,83200,746,600
8317,83210,744,599
8318,83220,742,600
8319,83230,740,602
8320,83240,738,602
8321,83250,737,602
8322,83260,735,603
8323,83270,733,603
8324,83280,730,603
8325,83290,727,605
8326,83300,724,606
8327,83310,722,607
8328,83320,721,606
8329,83330,721,606
8330,83340,719,607
8331,83350,718,607
8332,83360,719,606
8333,83370,720,602
8334,83380,722,602
8335,83390,724,602
8336,83400,725,600
8337,83410,727,599
8338,83420,730,598
8339,83430,733,596
8340,83440,735,595
8341,83450,737,594
8342,83460,739,595
8343,83470,740,596
8344,83480,740,597
8345,83490,741,598
8346,83500,742,600
8347,83510,742,603
8348,83520,742,604
8349,83530,742,604
8350,83540,741,605
8351,83550,740,607
8352,83560,739,609
8353,83570,739,610
8354,83580,739,612
8355,83590,738,613
8356,83600,737,614
8357,83610,737,615
8358,83620,736,616
8359,83630,735,620
8360,83640,735,620
8361,83650,734,620
8364,83680,733,619
8365,83690,732,619
8366,83700,732,618
8367,83710,732,615
8368,83720,733,614
8369,83730,734,614
8370,83740,734,613
8371,83750,736,609
8372,83760,737,607
8373,83770,738,607
8374,83780,739,606
8375,83790,740,603
8376,83800,738,601
8377,83810,735,600
8378,83820,734,600
8379,83830,734,601
8380,83840,735,603
8381,83850,733,607
8382,83860,730,608
8383,83870,729,609
8384,83880,728,612
8385,83890,727,615
8386,83900,727,617
8387,83910,728,618
8388,83920,727,619
8389,83930,727,620
8390,83940,726,619
8391,83950,726,618
8392,83960,727,619
8393,83970,726,619
8394,83980,726,619
8397,84010,725,616
8398,84020,725,617
8399,84030,725,616
8400,84040,727,614
8401,84050,730,612
8402,84060,730,609
8403,84070,730,606
8404,84080,731,605
8405,84090,733,604
8406,84100,735,602
8407,84110,736,602
8408,84119,736,602
8409,84129,737,600
8410,84139,738,601
8411,84149,737,603
8412,84159,737,604
8413,84169,736,605
8414,84179,735,605
8415,84189,734,605
8416,84199,734,606
8417,84209,734,606
8418,84219,735,606
8419,84229,735,608
8420,84239,734,608
8421,84249,734,608
8422,84259,736,609
8423,84269,737,612
8424,84279,738,613
8425,84289,739,615
8426,84299,741,618
8427,84309,742,621
8428,84319,742,622
8429,84329,744,623
8430,84339,746,624
8431,84349,746,626
8432,84359,745,625
8433,84369,745,621
8434,84379,745,620
8435,84389,744,619
8436,84399,743,616
8437,84409,742,614
8438,84419,742,614
8439,84429,740,614
8440,84439,738,611
8441,84449,738,611
8442,84459,738,615
8443,84469,737,615
8444,84479,736,613
8445,84489,735,612
8446,84499,735,613
8447,84509,734,614
8448,84519,733,614
8449,84529,733,613
8450,84539,733,613
8451,84549,732,614
8452,84559,732,613
8453,84569,732,613
8454,84579,733,614
8455,84589,733,614
8456,84599,733,613
8457,84609,734,613
8458,84619,735,613
8459,84629,734,614
8460,84639,734,614
8461,84649,734,613
8462,84659,735,613
8463,84669,734,614
8464,84679,733,612
8465,84689,732,611
8466,84699,731,610
8467,84709,731,609
8468,84719,729,606
8469,84729,727,605
8470,84739,725,605
8471,84749,724,606
8472,84759,721,605
8473,84769,719,604
8474,84779,717,605
8475,84789,716,605
8476,84799,715,605
8477,84809,713,607
8478,84819,714,608
8479,84829,715,608
8480,84839,715,605
8481,84849,716,605
8482,84859,719,609
8483,84869,721,608
8484,84879,721,607
8485,84889,722,608
8486,84899,725,609
8487,84909,726,611
8488,84919,725,610
8489,84929,727,610
8490,84939,734,613
8491,84949,733,613
8492,84959,730,613
8493,84969,729,611
8494,84979,729,608
8495,84989,729,607
8496,84999,728,605
8497,85009,725,604
8498,85019,722,606
8499,85029,717,607
8500,85039,715,606
8501,85049,714,606
8502,85059,714,607
8503,85069,713,607
8504,85079,710,606
8505,85089,708,609
8506,85099,710,612
8507,85109,712,611
8508,85119,712,610
8509,85129,711,610
8510,85139,711,611
8511,85149,711,612
8512,85159,710,610
8513,85169,710,610
8514,85179,712,612
8515,85189,714,613
8516,85199,713,613
8517,85209,713,612
8520,85239,714,614
8521,85249,715,613
8522,85259,714,612
8523,85269,715,611
8524,85279,716,612
8525,85289,717,612
8526,85299,716,611
8527,85309,716,609
8528,85319,718,609
8529,85329,720,609
8532,85359,723,610
8533,85369,725,612
8534,85379,728,614
8535,85389,734,620
8536,85399,736,619
8537,85409,738,619
8538,85419,742,632
8539,85429,743,633
8540,85439,743,631
8541,85449,745,631
8542,85459,748,632
8543,85469,750,635
8544,85479,751,636
8545,85489,752,634
8546,85499,752,635
8547,85509,753,637
8548,85519,751,637
8549,85529,747,637
8550,85539,747,637
8551,85549,747,638
8552,85559,746,637
8553,85569,746,635
8554,85579,746,635
8555,85589,746,637
8556,85599,744,637
8557,85609,745,638
8558,85619,746,638
8559,85629,747,640
8560,85639,747,641
8561,85649,748,638
8562,85659,749,639
8563,85669,750,642
8564,85679,750,642
8565,85689,751,639
8566,85699,752,639
8567,85709,752,640
8568,85719,752,640
8569,85729,753,639
8570,85739,753,639
8571,85748,753,640
8572,85758,752,639
8573,85768,753,636
8574,85778,753,636
8575,85788,752,638
8576,85798,750,638
8577,85808,749,636
8578,85818,748,636
8579,85828,749,638
8580,85838,748,637
8581,85848,745,637
8582,85858,743,639
8583,85868,740,641
8584,85878,737,639
8585,85888,736,637
8586,85898,735,636
8587,85908,735,636
8590,85938,731,636
8591,85948,731,635
8592,85958,729,635
8593,85968,728,634
8594,85978,728,631
8595,85988,729,629
8596,85998,730,629
8597,86008,730,629
